npi,name,nppes_provider_city,specialty_description,sum,generic_name,population,county,fipscounty
1386668838.0,ROY R ANDERSON,COOKEVILLE,Internal Medicine,60.0,HYDROCODONE/ACETAMINOPHEN,75565.0,PUTNAM,47141
1386668838.0,ROY R ANDERSON,COOKEVILLE,Internal Medicine,24.0,TRAMADOL HCL,75565.0,PUTNAM,47141
1386674679.0,LOTIKA  PANDIT,CHATTANOOGA,Internal Medicine,66.0,TRAMADOL HCL,354589.0,HAMILTON,47065
1386675007.0,COREY R VOSS,KNOXVILLE,Emergency Medicine,52.0,HYDROCODONE/ACETAMINOPHEN,452286.0,KNOX,47093
1386675320.0,DON G HAKES,CLEVELAND,Physician Assistant,64.0,HYDROCODONE/ACETAMINOPHEN,103666.0,BRADLEY,47011
1386675320.0,DON G HAKES,CLEVELAND,Physician Assistant,20.0,TRAMADOL HCL,103666.0,BRADLEY,47011
1386677227.0,THOMAS L GAUTSCH,GALLATIN,Orthopedic Surgery,161.0,HYDROCODONE/ACETAMINOPHEN,175730.0,SUMNER,47165
1386677227.0,THOMAS L GAUTSCH,GALLATIN,Orthopedic Surgery,17.0,HYDROMORPHONE HCL,175730.0,SUMNER,47165
1386677227.0,THOMAS L GAUTSCH,GALLATIN,Orthopedic Surgery,147.0,OXYCODONE HCL/ACETAMINOPHEN,175730.0,SUMNER,47165
1386677227.0,THOMAS L GAUTSCH,GALLATIN,Orthopedic Surgery,20.0,TRAMADOL HCL,175730.0,SUMNER,47165
1386678191.0,CHAD M JACKSON,MURFREESBORO,Urology,53.0,OXYCODONE HCL/ACETAMINOPHEN,298456.0,RUTHERFORD,47149
1386679462.0,JAMIE K BARTLEY,KINGSPORT,Internal Medicine,20.0,HYDROCODONE/ACETAMINOPHEN,156519.0,SULLIVAN,47163
1386683407.0,BRYAN  SHARPE,HERMITAGE,Emergency Medicine,20.0,HYDROCODONE/ACETAMINOPHEN,678322.0,DAVIDSON,47037
1386683407.0,BRYAN  SHARPE,HERMITAGE,Emergency Medicine,16.0,TRAMADOL HCL,678322.0,DAVIDSON,47037
1386684348.0,OMAR  NAVA,CLARKSVILLE,Physician Assistant,14.0,HYDROCODONE/ACETAMINOPHEN,192120.0,MONTGOMERY,47125
1386686137.0,MARK T PETERS,NASHVILLE,Pulmonary Disease,13.0,HYDROCODONE/ACETAMINOPHEN,678322.0,DAVIDSON,47037
1386686343.0,RUCHI  GUPTA,JELLICO,Internal Medicine,152.0,HYDROCODONE/ACETAMINOPHEN,39824.0,CAMPBELL,47013
1386686343.0,RUCHI  GUPTA,JELLICO,Internal Medicine,40.0,OXYCODONE HCL/ACETAMINOPHEN,39824.0,CAMPBELL,47013
1386687184.0,PATRICK J RIGGINS,KINGSPORT,Orthopedic Surgery,125.0,HYDROCODONE/ACETAMINOPHEN,156519.0,SULLIVAN,47163
1386687184.0,PATRICK J RIGGINS,KINGSPORT,Orthopedic Surgery,22.0,OXYCODONE HCL,156519.0,SULLIVAN,47163
1386687184.0,PATRICK J RIGGINS,KINGSPORT,Orthopedic Surgery,154.0,OXYCODONE HCL/ACETAMINOPHEN,156519.0,SULLIVAN,47163
1386687184.0,PATRICK J RIGGINS,KINGSPORT,Orthopedic Surgery,153.0,TRAMADOL HCL,156519.0,SULLIVAN,47163
1386688174.0,CHERYL A HAAG,OOLTEWAH,Podiatry,11.0,HYDROCODONE/ACETAMINOPHEN,354589.0,HAMILTON,47065
1386689636.0,JOHN R GIBSON,NASHVILLE,Internal Medicine,29.0,ACETAMINOPHEN WITH CODEINE,678322.0,DAVIDSON,47037
1386689636.0,JOHN R GIBSON,NASHVILLE,Internal Medicine,435.0,HYDROCODONE/ACETAMINOPHEN,678322.0,DAVIDSON,47037
1386689636.0,JOHN R GIBSON,NASHVILLE,Internal Medicine,13.0,MEPERIDINE HCL,678322.0,DAVIDSON,47037
1386689636.0,JOHN R GIBSON,NASHVILLE,Internal Medicine,89.0,OXYCODONE HCL/ACETAMINOPHEN,678322.0,DAVIDSON,47037
1386689636.0,JOHN R GIBSON,NASHVILLE,Internal Medicine,199.0,TRAMADOL HCL,678322.0,DAVIDSON,47037
1386696680.0,YAMINI  MENON,CORDOVA,Rheumatology,11.0,ACETAMINOPHEN WITH CODEINE,937847.0,SHELBY,47157
1386696680.0,YAMINI  MENON,CORDOVA,Rheumatology,218.0,HYDROCODONE/ACETAMINOPHEN,937847.0,SHELBY,47157
1386696680.0,YAMINI  MENON,CORDOVA,Rheumatology,12.0,MORPHINE SULFATE,937847.0,SHELBY,47157
1386696680.0,YAMINI  MENON,CORDOVA,Rheumatology,48.0,OXYCODONE HCL/ACETAMINOPHEN,937847.0,SHELBY,47157
1386696680.0,YAMINI  MENON,CORDOVA,Rheumatology,42.0,TRAMADOL HCL,937847.0,SHELBY,47157
1386698058.0,YEKOLLA M REDDY,FAIRVIEW,Family Practice,18.0,HYDROCODONE/ACETAMINOPHEN,212161.0,WILLIAMSON,47187
1386698058.0,YEKOLLA M REDDY,FAIRVIEW,Family Practice,14.0,OXYCODONE HCL/ACETAMINOPHEN,212161.0,WILLIAMSON,47187
1386699361.0,MARY S RHOADS,MICHIE,Nurse Practitioner,18.0,ACETAMINOPHEN WITH CODEINE,25945.0,MC NAIRY,47109
1386699361.0,MARY S RHOADS,MICHIE,Nurse Practitioner,396.0,HYDROCODONE/ACETAMINOPHEN,25945.0,MC NAIRY,47109
1386699361.0,MARY S RHOADS,MICHIE,Nurse Practitioner,35.0,OXYCODONE HCL/ACETAMINOPHEN,25945.0,MC NAIRY,47109
1386699361.0,MARY S RHOADS,MICHIE,Nurse Practitioner,59.0,TRAMADOL HCL,25945.0,MC NAIRY,47109
1386701829.0,JAMES D WOMACK,PIGEON FORGE,Physician Assistant,12.0,FENTANYL,95523.0,SEVIER,47155
1386701829.0,JAMES D WOMACK,PIGEON FORGE,Physician Assistant,20.0,HYDROCODONE/ACETAMINOPHEN,95523.0,SEVIER,47155
1386701829.0,JAMES D WOMACK,PIGEON FORGE,Physician Assistant,25.0,TRAMADOL HCL,95523.0,SEVIER,47155
1386705044.0,PERRIN L JONES,COLLIERVILLE,Dentist,39.0,HYDROCODONE/ACETAMINOPHEN,937847.0,SHELBY,47157
1386707446.0,ROBERT D PILKINTON,NASHVILLE,Family Practice,24.0,HYDROCODONE/ACETAMINOPHEN,678322.0,DAVIDSON,47037
1386713188.0,JEROME J HEINY,ALCOA,Family Practice,35.0,HYDROCODONE/ACETAMINOPHEN,127135.0,BLOUNT,47009
1386713188.0,JEROME J HEINY,ALCOA,Family Practice,22.0,TRAMADOL HCL,127135.0,BLOUNT,47009
1386713808.0,WILLIAM T WEISS,MEMPHIS,Internal Medicine,12.0,ACETAMINOPHEN WITH CODEINE,937847.0,SHELBY,47157
1386713808.0,WILLIAM T WEISS,MEMPHIS,Internal Medicine,45.0,HYDROCODONE/ACETAMINOPHEN,937847.0,SHELBY,47157
1386713808.0,WILLIAM T WEISS,MEMPHIS,Internal Medicine,18.0,OXYCODONE HCL,937847.0,SHELBY,47157
1386713808.0,WILLIAM T WEISS,MEMPHIS,Internal Medicine,25.0,TRAMADOL HCL,937847.0,SHELBY,47157
1386715795.0,CLARK D LEA,NASHVILLE,General Surgery,42.0,HYDROCODONE/ACETAMINOPHEN,678322.0,DAVIDSON,47037
1386736841.0,MICHAEL A CHAVIN,KNOXVILLE,Anesthesiology,87.0,FENTANYL,452286.0,KNOX,47093
1386736841.0,MICHAEL A CHAVIN,KNOXVILLE,Anesthesiology,205.0,HYDROCODONE/ACETAMINOPHEN,452286.0,KNOX,47093
1386736841.0,MICHAEL A CHAVIN,KNOXVILLE,Anesthesiology,18.0,METHADONE HCL,452286.0,KNOX,47093
1386736841.0,MICHAEL A CHAVIN,KNOXVILLE,Anesthesiology,163.0,MORPHINE SULFATE,452286.0,KNOX,47093
1386736841.0,MICHAEL A CHAVIN,KNOXVILLE,Anesthesiology,141.0,OXYCODONE HCL,452286.0,KNOX,47093
1386736841.0,MICHAEL A CHAVIN,KNOXVILLE,Anesthesiology,322.0,OXYCODONE HCL/ACETAMINOPHEN,452286.0,KNOX,47093
1386736841.0,MICHAEL A CHAVIN,KNOXVILLE,Anesthesiology,27.0,OXYMORPHONE HCL,452286.0,KNOX,47093
1386736841.0,MICHAEL A CHAVIN,KNOXVILLE,Anesthesiology,11.0,TRAMADOL HCL,452286.0,KNOX,47093
1386740082.0,OLIVER  BENTON,CHATTANOOGA,Urology,85.0,HYDROCODONE/ACETAMINOPHEN,354589.0,HAMILTON,47065
1386751501.0,JONATHAN D GRIFFIN,WHITE HOUSE,Dentist,17.0,HYDROCODONE/ACETAMINOPHEN,68575.0,ROBERTSON,47147
1386751618.0,BARTON A CHASE,RAMER,Family Practice,50.0,ACETAMINOPHEN WITH CODEINE,25945.0,MC NAIRY,47109
1386751618.0,BARTON A CHASE,RAMER,Family Practice,33.0,FENTANYL,25945.0,MC NAIRY,47109
1386751618.0,BARTON A CHASE,RAMER,Family Practice,1455.0,HYDROCODONE/ACETAMINOPHEN,25945.0,MC NAIRY,47109
1386751618.0,BARTON A CHASE,RAMER,Family Practice,183.0,MORPHINE SULFATE,25945.0,MC NAIRY,47109
1386751618.0,BARTON A CHASE,RAMER,Family Practice,24.0,OXYCODONE HCL,25945.0,MC NAIRY,47109
1386751618.0,BARTON A CHASE,RAMER,Family Practice,83.0,OXYCODONE HCL/ACETAMINOPHEN,25945.0,MC NAIRY,47109
1386751618.0,BARTON A CHASE,RAMER,Family Practice,78.0,TRAMADOL HCL,25945.0,MC NAIRY,47109
1386754091.0,LEE A HOVIOUS,KNOXVILLE,Dentist,18.0,HYDROCODONE/ACETAMINOPHEN,452286.0,KNOX,47093
1386755866.0,ASHOK K SAHA,MURFREESBORO,Interventional Pain Management,14.0,FENTANYL,298456.0,RUTHERFORD,47149
1386755866.0,ASHOK K SAHA,MURFREESBORO,Interventional Pain Management,72.0,HYDROCODONE/ACETAMINOPHEN,298456.0,RUTHERFORD,47149
1386755866.0,ASHOK K SAHA,MURFREESBORO,Interventional Pain Management,29.0,MORPHINE SULFATE,298456.0,RUTHERFORD,47149
1386755866.0,ASHOK K SAHA,MURFREESBORO,Interventional Pain Management,42.0,OXYCODONE HCL,298456.0,RUTHERFORD,47149
1386755866.0,ASHOK K SAHA,MURFREESBORO,Interventional Pain Management,95.0,OXYCODONE HCL/ACETAMINOPHEN,298456.0,RUTHERFORD,47149
1386771566.0,CLAUDE D MUSE,COPPERHILL,Dentist,70.0,HYDROCODONE/ACETAMINOPHEN,16722.0,POLK,47139
1386783256.0,BRADLEY L DYER,SEVIERVILLE,Dentist,63.0,HYDROCODONE/ACETAMINOPHEN,95523.0,SEVIER,47155
1386786952.0,PAUL C RIVARD,KNOXVILLE,Podiatry,42.0,HYDROCODONE/ACETAMINOPHEN,452286.0,KNOX,47093
1386786952.0,PAUL C RIVARD,KNOXVILLE,Podiatry,12.0,OXYCODONE HCL/ACETAMINOPHEN,452286.0,KNOX,47093
1386790129.0,DERRICK B GALAPON,SAVANNAH,General Surgery,18.0,HYDROCODONE/ACETAMINOPHEN,25813.0,HARDIN,47071
1386794717.0,MICHAEL D WALL,POWELL,Physician Assistant,104.0,HYDROCODONE/ACETAMINOPHEN,452286.0,KNOX,47093
1386794717.0,MICHAEL D WALL,POWELL,Physician Assistant,16.0,OXYCODONE HCL/ACETAMINOPHEN,452286.0,KNOX,47093
1386794717.0,MICHAEL D WALL,POWELL,Physician Assistant,76.0,TRAMADOL HCL,452286.0,KNOX,47093
1386794816.0,LAWRENCE R JACKSON,WAVERLY,Family Practice,26.0,FENTANYL,18281.0,HUMPHREYS,47085
1386794816.0,LAWRENCE R JACKSON,WAVERLY,Family Practice,586.0,HYDROCODONE/ACETAMINOPHEN,18281.0,HUMPHREYS,47085
1386794816.0,LAWRENCE R JACKSON,WAVERLY,Family Practice,25.0,OXYCODONE HCL,18281.0,HUMPHREYS,47085
1386794816.0,LAWRENCE R JACKSON,WAVERLY,Family Practice,75.0,OXYCODONE HCL/ACETAMINOPHEN,18281.0,HUMPHREYS,47085
1386794816.0,LAWRENCE R JACKSON,WAVERLY,Family Practice,87.0,TRAMADOL HCL,18281.0,HUMPHREYS,47085
1386797314.0,DAVID A MAGEE,HENDERSON,Dentist,79.0,HYDROCODONE/ACETAMINOPHEN,17097.0,CHESTER,47023
1386797314.0,DAVID A MAGEE,HENDERSON,Dentist,17.0,TRAMADOL HCL,17097.0,CHESTER,47023
1386814622.0,VICKY P SNYDER,ALCOA,Nurse Practitioner,85.0,HYDROCODONE/ACETAMINOPHEN,127135.0,BLOUNT,47009
1386814622.0,VICKY P SNYDER,ALCOA,Nurse Practitioner,60.0,TRAMADOL HCL,127135.0,BLOUNT,47009
1386816544.0,LORAN E KARLOSKY,JACKSON,Family Practice,53.0,HYDROCODONE/ACETAMINOPHEN,97887.0,MADISON,47113
1386816544.0,LORAN E KARLOSKY,JACKSON,Family Practice,13.0,OXYCODONE HCL/ACETAMINOPHEN,97887.0,MADISON,47113
1386816833.0,DEANNA L NELSON,KNOXVILLE,Vascular Surgery,15.0,HYDROCODONE/ACETAMINOPHEN,452286.0,KNOX,47093
1386816833.0,DEANNA L NELSON,KNOXVILLE,Vascular Surgery,24.0,OXYCODONE HCL,452286.0,KNOX,47093
1386819407.0,DEIDRE  PIERCE,KINGSPORT,Internal Medicine,28.0,ACETAMINOPHEN WITH CODEINE,156519.0,SULLIVAN,47163
1386819407.0,DEIDRE  PIERCE,KINGSPORT,Internal Medicine,118.0,HYDROCODONE/ACETAMINOPHEN,156519.0,SULLIVAN,47163
1386819407.0,DEIDRE  PIERCE,KINGSPORT,Internal Medicine,20.0,OXYCODONE HCL/ACETAMINOPHEN,156519.0,SULLIVAN,47163
1386819407.0,DEIDRE  PIERCE,KINGSPORT,Internal Medicine,77.0,TRAMADOL HCL,156519.0,SULLIVAN,47163
1386848869.0,WILLIAM C CORN,NASHVILLE,Orthopedic Surgery,15.0,HYDROCODONE/ACETAMINOPHEN,678322.0,DAVIDSON,47037
1386848869.0,WILLIAM C CORN,NASHVILLE,Orthopedic Surgery,26.0,OXYCODONE HCL/ACETAMINOPHEN,678322.0,DAVIDSON,47037
1386848869.0,WILLIAM C CORN,NASHVILLE,Orthopedic Surgery,15.0,TRAMADOL HCL,678322.0,DAVIDSON,47037
1386864338.0,RACHEL D BOWMAN,KNOXVILLE,Family Practice,12.0,ACETAMINOPHEN WITH CODEINE,452286.0,KNOX,47093
1386864338.0,RACHEL D BOWMAN,KNOXVILLE,Family Practice,54.0,HYDROCODONE/ACETAMINOPHEN,452286.0,KNOX,47093
1386864338.0,RACHEL D BOWMAN,KNOXVILLE,Family Practice,12.0,MEPERIDINE HCL,452286.0,KNOX,47093
1386864338.0,RACHEL D BOWMAN,KNOXVILLE,Family Practice,61.0,TRAMADOL HCL,452286.0,KNOX,47093
1386869956.0,CHRISTOPHER P DILL,COOKEVILLE,Internal Medicine,15.0,HYDROCODONE/ACETAMINOPHEN,75565.0,PUTNAM,47141
1386869956.0,CHRISTOPHER P DILL,COOKEVILLE,Internal Medicine,22.0,OXYCODONE HCL,75565.0,PUTNAM,47141
1386869956.0,CHRISTOPHER P DILL,COOKEVILLE,Internal Medicine,17.0,OXYCODONE HCL/ACETAMINOPHEN,75565.0,PUTNAM,47141
1386870285.0,ELIZABETH M JACKSON,KINGSPORT,General Surgery,85.0,HYDROCODONE/ACETAMINOPHEN,156519.0,SULLIVAN,47163
1386870285.0,ELIZABETH M JACKSON,KINGSPORT,General Surgery,25.0,OXYCODONE HCL/ACETAMINOPHEN,156519.0,SULLIVAN,47163
1386870475.0,ROSS  NESBIT,KNOXVILLE,Nephrology,12.0,TRAMADOL HCL,452286.0,KNOX,47093
1386876001.0,BRANDY A DAWSON,MOUNT JULIET,Nurse Practitioner,77.0,HYDROCODONE/ACETAMINOPHEN,128874.0,WILSON,47189
1386876001.0,BRANDY A DAWSON,MOUNT JULIET,Nurse Practitioner,18.0,OXYCODONE HCL,128874.0,WILSON,47189
1386876001.0,BRANDY A DAWSON,MOUNT JULIET,Nurse Practitioner,51.0,OXYCODONE HCL/ACETAMINOPHEN,128874.0,WILSON,47189
1386876324.0,PARVEEN  GABA,JOHNSON CITY,Internal Medicine,41.0,HYDROCODONE/ACETAMINOPHEN,126437.0,WASHINGTON,47179
1386876324.0,PARVEEN  GABA,JOHNSON CITY,Internal Medicine,53.0,TRAMADOL HCL,126437.0,WASHINGTON,47179
1386878957.0,HOLLY S BLANKENSHIP,WOODBURY,Family Practice,81.0,HYDROCODONE/ACETAMINOPHEN,13839.0,CANNON,47015
1386882538.0,DANNY  YAKOUB,MEMPHIS,Surgical Oncology,20.0,OXYCODONE HCL/ACETAMINOPHEN,937847.0,SHELBY,47157
1386901536.0,ASHLEY  GUILD,HERMITAGE,Internal Medicine,13.0,ACETAMINOPHEN WITH CODEINE,678322.0,DAVIDSON,47037
1386901536.0,ASHLEY  GUILD,HERMITAGE,Internal Medicine,158.0,HYDROCODONE/ACETAMINOPHEN,678322.0,DAVIDSON,47037
1386901536.0,ASHLEY  GUILD,HERMITAGE,Internal Medicine,42.0,OXYCODONE HCL/ACETAMINOPHEN,678322.0,DAVIDSON,47037
1386901536.0,ASHLEY  GUILD,HERMITAGE,Internal Medicine,142.0,TRAMADOL HCL,678322.0,DAVIDSON,47037
1386903037.0,TUNDE O OMITOGUN,CROSSVILLE,Internal Medicine,14.0,HYDROCODONE/ACETAMINOPHEN,58178.0,CUMBERLAND,47035
1386908176.0,SHAWN T ROBERTSON,KNOXVILLE,Emergency Medicine,62.0,HYDROCODONE/ACETAMINOPHEN,452286.0,KNOX,47093
1386946267.0,TONYA D BAKER,BRISTOL,Nurse Practitioner,37.0,HYDROCODONE/ACETAMINOPHEN,156519.0,SULLIVAN,47163
1386946267.0,TONYA D BAKER,BRISTOL,Nurse Practitioner,14.0,OXYCODONE HCL/ACETAMINOPHEN,156519.0,SULLIVAN,47163
1386948891.0,ERIC J BOYER,COVINGTON,Physician Assistant,58.0,ACETAMINOPHEN WITH CODEINE,61434.0,TIPTON,47167
1386948891.0,ERIC J BOYER,COVINGTON,Physician Assistant,30.0,TRAMADOL HCL,61434.0,TIPTON,47167
1386949022.0,PHILLIP A MARLOW,MURFREESBORO,Physician Assistant,63.0,HYDROCODONE/ACETAMINOPHEN,298456.0,RUTHERFORD,47149
1386949022.0,PHILLIP A MARLOW,MURFREESBORO,Physician Assistant,18.0,OXYCODONE HCL/ACETAMINOPHEN,298456.0,RUTHERFORD,47149
1386949022.0,PHILLIP A MARLOW,MURFREESBORO,Physician Assistant,23.0,TRAMADOL HCL,298456.0,RUTHERFORD,47149
1386965655.0,ZACHARY R JOHNSTON,MEMPHIS,Dentist,12.0,HYDROCODONE/IBUPROFEN,937847.0,SHELBY,47157
1386980795.0,JULIE E CARR,SALE CREEK,Nurse Practitioner,15.0,TRAMADOL HCL,354589.0,HAMILTON,47065
1386988376.0,RACHEL  WISE,NASHVILLE,Nurse Practitioner,26.0,OXYCODONE HCL,678322.0,DAVIDSON,47037
1396003638.0,TED  BUTTERFIELD,CORDOVA,Podiatry,23.0,HYDROCODONE/ACETAMINOPHEN,937847.0,SHELBY,47157
1396011722.0,JUSTIN A BENNETT,ALCOA,Family Practice,20.0,ACETAMINOPHEN WITH CODEINE,127135.0,BLOUNT,47009
1396011722.0,JUSTIN A BENNETT,ALCOA,Family Practice,176.0,HYDROCODONE/ACETAMINOPHEN,127135.0,BLOUNT,47009
1396011722.0,JUSTIN A BENNETT,ALCOA,Family Practice,18.0,OXYCODONE HCL/ACETAMINOPHEN,127135.0,BLOUNT,47009
1396011722.0,JUSTIN A BENNETT,ALCOA,Family Practice,133.0,TRAMADOL HCL,127135.0,BLOUNT,47009
1396012399.0,PATRICIA M POWERS,GREENBRIER,Nurse Practitioner,283.0,HYDROCODONE/ACETAMINOPHEN,68575.0,ROBERTSON,47147
1396012399.0,PATRICIA M POWERS,GREENBRIER,Nurse Practitioner,67.0,TRAMADOL HCL,68575.0,ROBERTSON,47147
1396014437.0,ELIZABETH S BENTON,ALCOA,Nurse Practitioner,11.0,ACETAMINOPHEN WITH CODEINE,127135.0,BLOUNT,47009
1396031043.0,VANCE W TUTOR,MEMPHIS,Oral Surgery (Dentist only),12.0,ACETAMINOPHEN WITH CODEINE,937847.0,SHELBY,47157
1396031043.0,VANCE W TUTOR,MEMPHIS,Oral Surgery (Dentist only),12.0,HYDROCODONE/ACETAMINOPHEN,937847.0,SHELBY,47157
1396031043.0,VANCE W TUTOR,MEMPHIS,Oral Surgery (Dentist only),15.0,OXYCODONE HCL/ACETAMINOPHEN,937847.0,SHELBY,47157
1396031589.0,ROBERT B TANZER,DICKSON,Emergency Medicine,33.0,HYDROCODONE/ACETAMINOPHEN,51341.0,DICKSON,47043
1396033031.0,CYNTHIA D HOWELL,COLLIERVILLE,Nurse Practitioner,13.0,OXYCODONE HCL,937847.0,SHELBY,47157
1396033148.0,JENNIFER L SIMMONS,COVINGTON,Dentist,25.0,HYDROCODONE/ACETAMINOPHEN,61434.0,TIPTON,47167
1396036463.0,COLE J HOUSTON,CHATTANOOGA,Emergency Medicine,26.0,HYDROCODONE/ACETAMINOPHEN,354589.0,HAMILTON,47065
1396058574.0,JONATHAN B LAYMANCE,HARRIMAN,Family Practice,147.0,HYDROCODONE/ACETAMINOPHEN,52926.0,ROANE,47145
1396058574.0,JONATHAN B LAYMANCE,HARRIMAN,Family Practice,24.0,OXYCODONE HCL/ACETAMINOPHEN,52926.0,ROANE,47145
1396058574.0,JONATHAN B LAYMANCE,HARRIMAN,Family Practice,54.0,TRAMADOL HCL,52926.0,ROANE,47145
1396088399.0,RACHEL A SAVOY,KNOXVILLE,Nurse Practitioner,30.0,HYDROCODONE/ACETAMINOPHEN,452286.0,KNOX,47093
1396088399.0,RACHEL A SAVOY,KNOXVILLE,Nurse Practitioner,17.0,OXYCODONE HCL,452286.0,KNOX,47093
1396088399.0,RACHEL A SAVOY,KNOXVILLE,Nurse Practitioner,29.0,OXYCODONE HCL/ACETAMINOPHEN,452286.0,KNOX,47093
1396102521.0,BRITISH  BATES,COOKEVILLE,Nurse Practitioner,16.0,ACETAMINOPHEN WITH CODEINE,75565.0,PUTNAM,47141
1396102521.0,BRITISH  BATES,COOKEVILLE,Nurse Practitioner,30.0,BUPRENORPHINE,75565.0,PUTNAM,47141
1396102521.0,BRITISH  BATES,COOKEVILLE,Nurse Practitioner,114.0,FENTANYL,75565.0,PUTNAM,47141
1396102521.0,BRITISH  BATES,COOKEVILLE,Nurse Practitioner,12.0,HYDROCODONE BITARTRATE,75565.0,PUTNAM,47141
1396102521.0,BRITISH  BATES,COOKEVILLE,Nurse Practitioner,588.0,HYDROCODONE/ACETAMINOPHEN,75565.0,PUTNAM,47141
1396102521.0,BRITISH  BATES,COOKEVILLE,Nurse Practitioner,11.0,METHADONE HCL,75565.0,PUTNAM,47141
1396102521.0,BRITISH  BATES,COOKEVILLE,Nurse Practitioner,286.0,MORPHINE SULFATE,75565.0,PUTNAM,47141
1396102521.0,BRITISH  BATES,COOKEVILLE,Nurse Practitioner,17.0,MORPHINE SULFATE/NALTREXONE,75565.0,PUTNAM,47141
1396102521.0,BRITISH  BATES,COOKEVILLE,Nurse Practitioner,634.0,OXYCODONE HCL,75565.0,PUTNAM,47141
1396102521.0,BRITISH  BATES,COOKEVILLE,Nurse Practitioner,765.0,OXYCODONE HCL/ACETAMINOPHEN,75565.0,PUTNAM,47141
1396102521.0,BRITISH  BATES,COOKEVILLE,Nurse Practitioner,84.0,OXYMORPHONE HCL,75565.0,PUTNAM,47141
1396102521.0,BRITISH  BATES,COOKEVILLE,Nurse Practitioner,13.0,TAPENTADOL HCL,75565.0,PUTNAM,47141
1396102521.0,BRITISH  BATES,COOKEVILLE,Nurse Practitioner,54.0,TRAMADOL HCL,75565.0,PUTNAM,47141
1396118113.0,CATHERINE K GINN,CHATTANOOGA,Nurse Practitioner,11.0,ACETAMINOPHEN WITH CODEINE,354589.0,HAMILTON,47065
1396118113.0,CATHERINE K GINN,CHATTANOOGA,Nurse Practitioner,14.0,HYDROCODONE/ACETAMINOPHEN,354589.0,HAMILTON,47065
1396118113.0,CATHERINE K GINN,CHATTANOOGA,Nurse Practitioner,46.0,TRAMADOL HCL,354589.0,HAMILTON,47065
1396128161.0,SONAL  KAPOOR,HENDERSONVILLE,Dentist,23.0,HYDROCODONE/ACETAMINOPHEN,175730.0,SUMNER,47165
1396134730.0,DRAKE  DUDLEY,NASHVILLE,Student in an Organized Health Care Education/Training Program,26.0,HYDROCODONE/ACETAMINOPHEN,678322.0,DAVIDSON,47037
1396160115.0,CALA L BALLENTINE,NASHVILLE,Nurse Practitioner,13.0,HYDROCODONE/ACETAMINOPHEN,678322.0,DAVIDSON,47037
1396160115.0,CALA L BALLENTINE,NASHVILLE,Nurse Practitioner,28.0,TRAMADOL HCL,678322.0,DAVIDSON,47037
1396160222.0,WANDA  BEAVER,DYERSBURG,Nurse Practitioner,62.0,HYDROCODONE/ACETAMINOPHEN,37751.0,DYER,47045
1396177093.0,CRYSTAL L CWODZINSKI,CHATTANOOGA,Nurse Practitioner,36.0,FENTANYL,354589.0,HAMILTON,47065
1396177093.0,CRYSTAL L CWODZINSKI,CHATTANOOGA,Nurse Practitioner,216.0,HYDROCODONE/ACETAMINOPHEN,354589.0,HAMILTON,47065
1396177093.0,CRYSTAL L CWODZINSKI,CHATTANOOGA,Nurse Practitioner,113.0,MORPHINE SULFATE,354589.0,HAMILTON,47065
1396177093.0,CRYSTAL L CWODZINSKI,CHATTANOOGA,Nurse Practitioner,188.0,OXYCODONE HCL,354589.0,HAMILTON,47065
1396177093.0,CRYSTAL L CWODZINSKI,CHATTANOOGA,Nurse Practitioner,155.0,OXYCODONE HCL/ACETAMINOPHEN,354589.0,HAMILTON,47065
1396177093.0,CRYSTAL L CWODZINSKI,CHATTANOOGA,Nurse Practitioner,16.0,TRAMADOL HCL,354589.0,HAMILTON,47065
1396180717.0,CHAD M GRIDLEY,NASHVILLE,Urology,27.0,OXYCODONE HCL/ACETAMINOPHEN,678322.0,DAVIDSON,47037
1396181251.0,TANIA C DIAZ,GREENEVILLE,Internal Medicine,45.0,HYDROCODONE/ACETAMINOPHEN,68520.0,GREENE,47059
1396181251.0,TANIA C DIAZ,GREENEVILLE,Internal Medicine,32.0,TRAMADOL HCL,68520.0,GREENE,47059
1396184222.0,AMBER M MOORE,NEWPORT,Nurse Practitioner,48.0,HYDROCODONE/ACETAMINOPHEN,35262.0,COCKE,47029
1396184222.0,AMBER M MOORE,NEWPORT,Nurse Practitioner,47.0,TRAMADOL HCL,35262.0,COCKE,47029
1396187027.0,SHANE A DANIELL,KINGSPORT,Physician Assistant,26.0,ACETAMINOPHEN WITH CODEINE,156519.0,SULLIVAN,47163
1396187027.0,SHANE A DANIELL,KINGSPORT,Physician Assistant,323.0,HYDROCODONE/ACETAMINOPHEN,156519.0,SULLIVAN,47163
1396187027.0,SHANE A DANIELL,KINGSPORT,Physician Assistant,44.0,MORPHINE SULFATE,156519.0,SULLIVAN,47163
1396187027.0,SHANE A DANIELL,KINGSPORT,Physician Assistant,81.0,OXYCODONE HCL,156519.0,SULLIVAN,47163
1396187027.0,SHANE A DANIELL,KINGSPORT,Physician Assistant,80.0,OXYCODONE HCL/ACETAMINOPHEN,156519.0,SULLIVAN,47163
1396187027.0,SHANE A DANIELL,KINGSPORT,Physician Assistant,58.0,TRAMADOL HCL,156519.0,SULLIVAN,47163
1396187621.0,JOSHUA S BLOCKLEY,CHATTANOOGA,Dentist,13.0,HYDROCODONE/ACETAMINOPHEN,354589.0,HAMILTON,47065
